
 Lista de Imóveis da Caixa;;Data de geração:;21/07/2026;;;;;;;
 N° do imóvel;UF;Cidade;Bairro;Endereço;Preço;Valor de avaliação;Desconto;Financiamento;Descrição;Modalidade de venda;Link de acesso

 8787707808328 ;SP ;CAMPINAS ;RESIDENCIAL VILA PARK ;RUA RENE FERREIRA DE GODOY, N. 118, Apto 44, BL E ;232.444,12;159.000,00;0.00;Não;Apartamento, 101.49 de área total, 43.50 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787707808328
 8444408919605 ;SP ;CAMPINAS ;CONJUNTO MAURO MARCONDES ;RUA MIGUEL RICCI, N. 310, QD N  LT 12 ;310.272,36;170.000,00;0.00;Não;Prédio, 40.00 de área total, 40.00 de área privativa, 201.24 de área do terreno, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444408919605
 1444415160564 ;SP ;CAMPOS DO JORDAO ;IMBIRY ;AV EDUARDO MOREIRA DA CRUZ, N. 2700, CS 26 ;1.102.131,73;1.900.000,00;42.00;Sim;Casa, 253.34 de área total, 253.34 de área privativa, 2164.17 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), 1 lavabo(s), cozinha, Terraco.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444415160564
 8444433366215 ;SP ;CAMPOS NOVOS PAULISTA ;JARDIM PAULISTA ;RUA DIVINO RAIMUNDO (ANTIGA RUA C), N. 181, LT 07 QD C ;160.000,00;160.000,00;0.00;Não;Casa, 49.80 de área total, 49.80 de área privativa, 160.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444433366215
 8787708376537 ;SP ;CANAS ;CENTRO ; RUA DO MEIO, N. 1170, CASA 01, BL 02 ;93.277,90;157.405,93;40.75;Não;Casa, 111.90 de área total, 52.30 de área privativa, 111.90 de área do terreno,  2 qto(s), a.serv, WC, 2 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787708376537
 8787708640269 ;SP ;CANAS ;CENTRO ; RUA DO MEIO, N. 1170, CS 04 BL 02 ;93.277,90;157.405,93;40.75;Não;Casa, 111.90 de área total, 52.30 de área privativa, 111.90 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787708640269
 8787708822944 ;SP ;CANAS ;CENTRO ; RUA DO MEIO, N. 1170, CS10 BL 06 ;93.277,90;157.405,93;40.75;Não;Casa, 111.90 de área total, 52.30 de área privativa, 111.90 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787708822944
 8787708136803 ;SP ;CANAS ;CENTRO ; DO MEIO, N. 1170, CASA 03, BL 04 ;117.860,63;195.000,00;39.56;Não;Casa, 88.43 de área total, 52.30 de área privativa, 52.50 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787708136803
 8787708378181 ;SP ;CANAS ;CENTRO ; DO MEIO, N. 1170, CS 03 BL 03 ;117.860,63;195.000,00;39.56;Não;Casa, 88.43 de área total, 52.30 de área privativa, 111.90 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787708378181
 8444434081320 ;SP ;CANITAR ;MARK VILE ;RUA MARIA JOSE GIMENES GIRALDI, N. 160, QD H LT 10 ;84.892,14;145.000,00;41.46;Não;Casa, 46.99 de área total, 46.99 de área privativa, 150.21 de área do terreno,  1 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444434081320
 8444427034168 ;SP ;CANITAR ;RESIDENCIAL TERRA ROXA ;RUA ACAIA, N. 1155, PARTE A LT 28 QD C ;85.477,60;146.000,00;41.46;Não;Casa, 49.78 de área total, 49.78 de área privativa, 125.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444427034168
 8444415268908 ;SP ;CANITAR ;JARDIM DAS PALMEIRAS ;RUA AMELIA PONTIDURA TOTTI, N. 446, LT 2 ;97.185,51;164.000,00;40.75;Não;Casa, 42.50 de área total, 42.50 de área privativa, 163.71 de área do terreno,  1 qto(s), a.serv, WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444415268908
 8444423918991 ;SP ;CANITAR ;RESIDENCIAL ESMERALDA ;RUA LUZIA DA CONCEICAO FONSECA, N. 544, PARTE B DOS LOTES 17 E 18 DA QD F ;92.444,76;156.000,00;40.75;Não;Casa, 0.00 de área total, 53.04 de área privativa, 133.40 de área do terreno,  1 qto(s), a.serv, WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444423918991
 8444425102506 ;SP ;CANITAR ;JIM VILLE ;RUA DAS MARGARIDAS, N. 62, LT 23 QD E ;94.815,14;160.000,00;40.75;Não;Casa, 55.15 de área total, 55.15 de área privativa, 160.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444425102506
 8444425317723 ;SP ;CANITAR ;JIM VILLE ;RUA DAS ACACIAS, N. 333, LT B4 QD F ;94.815,14;160.000,00;40.75;Não;Casa, 79.10 de área total, 49.10 de área privativa, 126.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444425317723
 8444426515634 ;SP ;CANITAR ;NOVA CANITAR ;RUA 15 DE NOVEMBRO (ANTIGA RUA 11), N. 810, LT 21, 22 E 23 QD I ;154.181,16;152.000,00;0.00;Não;Casa, 46.62 de área total, 46.62 de área privativa, 150.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444426515634
 8444436939399 ;SP ;CANITAR ;RESIDENCIAL TERRA ROXA ;RUA ACAIA, N. 1140, ;194.083,02;190.000,00;0.00;Não;Casa, 57.01 de área total, 57.01 de área privativa, 166.50 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444436939399
 8444434505790 ;SP ;CANITAR ;RESIDENCIAL GIMENEZ ;AVENIDA MANOEL FENANDES CABETE, N. 598, LOTE 10 QUADRA B ;194.827,50;160.000,00;0.00;Não;Casa, 48.99 de área total, 48.99 de área privativa, 125.60 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444434505790
 8444425838464 ;SP ;CAPIVARI ;JARDIM SANTA RITA DE CASSIA ;RUA DAS AZALEIAS, N. SN, LT 377 QD 05 ;46.472,85;80.000,00;41.91;Não;Terreno, 0.00 de área total, 0.00 de área privativa, 125.00 de área do terreno.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444425838464
 8555536369120 ;SP ;CAPIVARI ;RESIDENCIAL VILLA DE CAPRI ;RUA JOANA PALISARI BRUGNARO (ANTIGA RUA 4), N. SN, LOTE 29, QUADRA B, LOTEAMENTO ;245.000,00;245.000,00;0.00;Não;Casa, 45.75 de área total, 45.00 de área privativa, 180.00 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555536369120
 8444421678497 ;SP ;CAPIVARI ;JARDIM SANTA RITA DE CASSIA ;RUA ANTONIO SACCHS, N. SN, LT 20A ;145.000,00;40.631,78;0.00;Não;Casa, 55.23 de área total, 55.23 de área privativa, 125.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444421678497
 1444419006632 ;SP ;CARAGUATATUBA ;LOTEAMENTO BALNEARIO CAMBURI ;RUA JOSE VIEIRA DA MOTA, N. SN, LT 16, 17 E 18 QD 05 ;822.709,02;1.324.000,00;37.87;Não;Terreno, 0.00 de área total, 0.00 de área privativa, 1440.00 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444419006632
 1444407617020 ;SP ;CARAGUATATUBA ;INDAIA ;AVENIDA PREFEITO GERALDO NOGUEIRA DA SILVA, N. 1010, Apto 202, BL 2 ;544.903,73;855.000,00;36.27;Sim;Apartamento, 131.48 de área total, 84.42 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444407617020
 10277907 ;SP ;CARAGUATATUBA ;CIDADE JARDIM ;ALAMEDA DAS PALMEIRAS, N. 605, BL A, UNID 01 ;519.411,15;815.000,00;36.27;Sim;Casa, 0.00 de área total, 160.76 de área privativa, 100.41 de área do terreno, 2 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=10277907
 8787713784834 ;SP ;CARAPICUIBA ;POUSADA DOS BANDEIRANTES ;RUA RESEDA, N. 109, Apto 163, TR 01 ;106.667,03;180.000,00;40.75;Não;Apartamento, 0.00 de área total, 28.31 de área privativa, 0.00 de área do terreno, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787713784834
 8787713787043 ;SP ;CARAPICUIBA ;POUSADA DOS BANDEIRANTES ;RUA RESEDA, N. 109, Apto 57, TORRE 02 ;140.108,72;231.809,38;39.56;Não;Apartamento, 66.65 de área total, 36.75 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787713787043
 8787713843938 ;SP ;CARAPICUIBA ;POUSADA DOS BANDEIRANTES ;RUA RESEDA, N. 109, Apto 122, TORRE 03 ;139.015,11;230.000,00;39.56;Não;Apartamento, 66.65 de área total, 36.75 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787713843938
 8787713848476 ;SP ;CARAPICUIBA ;POUSADA DOS BANDEIRANTES ;RUA RESEDA, N. 109, Apto 11, TORRE 02 ;135.299,55;223.852,63;39.56;Não;Apartamento, 63.18 de área total, 35.02 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787713848476
 8787713862517 ;SP ;CARAPICUIBA ;POUSADA DOS BANDEIRANTES ;RUA RESEDA, N. 109, Apto 21, TORRE 03 ;135.299,55;223.852,63;39.56;Não;Apartamento, 63.18 de área total, 35.02 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787713862517
 8787716480321 ;SP ;CARAPICUIBA ;POUSADA DOS BANDEIRANTES ;RUA RESEDA, N. 109, Apto 31, 3º PAV, TORRE 5 ;139.015,11;230.000,00;39.56;Não;Apartamento, 0.00 de área total, 35.02 de área privativa, 0.00 de área do terreno, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787716480321
 8787717708938 ;SP ;CARAPICUIBA ;POUSADA DOS BANDEIRANTES ;RUA RESEDA, N. 109, Apto 147, TORRE 05 ;139.015,11;230.000,00;39.56;Não;Apartamento, 66.65 de área total, 36.75 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787717708938
 8787718235162 ;SP ;CARAPICUIBA ;POUSADA DOS BANDEIRANTES ;RUA RESEDA, N. 109, Apto 116, TR 4 ;129.948,90;215.000,00;39.56;Não;Apartamento, 53.33 de área total, 28.31 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787718235162
 8787719368255 ;SP ;CARAPICUIBA ;POUSADA DOS BANDEIRANTES ;RUA RESEDA, N. 109, Apto 15, TR 2 ;126.926,84;210.000,00;39.56;Não;Apartamento, 0.00 de área total, 28.31 de área privativa, 0.00 de área do terreno, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787719368255
 8787719561250 ;SP ;CARAPICUIBA ;POUSADA DOS BANDEIRANTES ;RUA RESEDA, N. 109, Apto 135, TORRE 04 ;127.531,25;211.000,00;39.56;Não;Apartamento, 64.11 de área total, 35.02 de área privativa, 0.00 de área do terreno,  1 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787719561250
 1444415584313 ;SP ;CARAPICUIBA ;VILA SILVIANIA ;AVENIDA DOUTOR ACRISIO CRUZ, N. 410, Apto 82, ;239.152,19;395.000,00;39.46;Sim;Apartamento, 115.96 de área total, 68.00 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco, 2 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444415584313
 8555530322237 ;SP ;CARAPICUIBA ;CENTRO ;AVENIDA RUI BARBOSA, N. 3366, Apto 53, BL 04 ;183.691,35;300.000,00;38.77;Não;Apartamento, 107.32 de área total, 58.14 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, WC Emp, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555530322237
 8787709063079 ;SP ;CARAPICUIBA ;JARDIM SANTO ESTEVAO ;ESTRADA DA GABIROBA, N. 310, Apto 38, BL 04 ;146.953,08;240.000,00;38.77;Não;Apartamento, 71.09 de área total, 36.19 de área privativa, 0.00 de área do terreno,  1 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787709063079
 8787711347445 ;SP ;CARAPICUIBA ;JARDIM SANTO ESTEVAO ;ESTRADA DA GABIROBA, N. 310, Apto 111, BL 04 ;171.445,26;280.000,00;38.77;Não;Apartamento, 84.44 de área total, 45.84 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787711347445
 8787712973676 ;SP ;CARAPICUIBA ;JARDIM SANTO ESTEVAO ;ESTRADA DA GABIROBA, N. 310, Apto 85, BL 03 ;150.626,91;246.000,00;38.77;Não;Apartamento, 0.00 de área total, 38.70 de área privativa, 0.00 de área do terreno, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787712973676
 8787713248630 ;SP ;CARAPICUIBA ;JARDIM SANTA TEREZA ;RUA CATAGUA, N. 802, Apto 34, BL B ;159.199,17;260.000,00;38.77;Não;Apartamento, 0.00 de área total, 45.72 de área privativa, 0.00 de área do terreno, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787713248630
 8787714268937 ;SP ;CARAPICUIBA ;JARDIM SANTA TEREZA ;AVENIDA CATAGUA, N. 802, Apto 12, BL A ;156.137,65;255.000,00;38.77;Não;Apartamento, 91.41 de área total, 44.62 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787714268937
 8787715668319 ;SP ;CARAPICUIBA ;JARDIM SANTA TEREZA ;RUA CATAGUA, N. 802, Apto 101, BL B ;162.260,69;265.000,00;38.77;Não;Apartamento, 93.36 de área total, 45.72 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787715668319
 8787713842591 ;SP ;CARAPICUIBA ;POUSADA DOS BANDEIRANTES ;RUA RESEDA, N. 109, Apto 147, PV 14 TORRE 02 ;160.974,85;262.900,00;38.77;Não;Apartamento, 66.65 de área total, 36.75 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787713842591
 8787713856487 ;SP ;CARAPICUIBA ;POUSADA DOS BANDEIRANTES ;RUA RESEDA, N. 109, Apto 151, TORRE 02 ;161.648,39;264.000,00;38.77;Não;Apartamento, 64.11 de área total, 35.02 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787713856487
 8787717688015 ;SP ;CARAPICUIBA ;POUSADA DOS BANDEIRANTES ;RUA RESEDA, N. 109, Apto 95, TORRE 04 ;161.648,39;264.000,00;38.77;Não;Apartamento, 64.11 de área total, 35.02 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787717688015
 8787720374816 ;SP ;CARAPICUIBA ;POUSADA DOS BANDEIRANTES ;RUA RESEDA, N. 109, Apto 104, PAV 10 TORRE 2 HIS ;159.199,17;260.000,00;38.77;Não;Apartamento, 0.00 de área total, 35.02 de área privativa, 0.00 de área do terreno, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787720374816
 1444400665401 ;SP ;CARAPICUIBA ;JARDIM HELENA ;RUA COLOMBIA, N. 210, Apto 43, ;147.914,48;235.000,00;37.06;Não;Apartamento, 180.95 de área total, 48.95 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444400665401
 8137009024432 ;SP ;CARAPICUIBA ;VILA LOURDES ;RUA ANTONIO RICARDO, N. 38, Apto 32, 3º ANDAR, ED. SOROCABA ;116.443,31;185.000,00;37.06;Não;Apartamento, 52.11 de área total, 46.97 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8137009024432
 1444403175570 ;SP ;CARAPICUIBA ;CONJUNTO HABITACIONAL PRESIDENTE CASTELO ;RUA RIO GRANDE DO SUL, N. 87, Apto 23, ;120.219,85;191.000,00;37.06;Não;Apartamento, 49.10 de área total, 42.83 de área privativa, 0.00 de área do terreno.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444403175570
 1787701954162 ;SP ;CARAPICUIBA ;VILA SILVANIA ;ESTRADA DO COPIUVA, N. 1414, Apto 09, TORRE C TERREO ;162.515,15;255.000,00;36.27;Não;Apartamento, 98.50 de área total, 40.73 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1787701954162
 1444408970742 ;SP ;CARAPICUIBA ;VILA SANTA TEREZINHA ;AVENIDA RUI BARBOSA, N. 3366, Apto 155, 15ºE16º PAV, BL2,ED.SAUÍPE, VAGA 131E1 ;431.461,78;677.000,00;36.27;Sim;Apartamento, 0.00 de área total, 97.22 de área privativa, 0.00 de área do terreno, 2 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444408970742
 1555503042190 ;SP ;CARAPICUIBA ;VILA SANTA TEREZINHA ;RUA ANDRE OHL, N. 38, LT 01-A, QD 4, BL A ;264.485,43;415.000,00;36.27;Sim;Casa, 67.00 de área total, 67.00 de área privativa, 137.50 de área do terreno,  3 qto(s), WC, WC Emp, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1555503042190
 1555532653135 ;SP ;CARAPICUIBA ;VILA SANTA TEREZINHA ;AVENIDA RUI BARBOSA, N. 3366, Apto 126, BL 02 PAV 12 ;184.821,15;290.000,00;36.27;Não;Apartamento, 119.64 de área total, 58.14 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1555532653135
 8787706982413 ;SP ;CARAPICUIBA ;JARDIM SANTO ESTEVAO ;ESTRADA DA GABIROBA, N. 310, Apto 261, BL 01 ;175.898,75;276.000,00;36.27;Não;Apartamento, 0.00 de área total, 45.84 de área privativa, 0.00 de área do terreno, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787706982413
 1787701731627 ;SP ;CARAPICUIBA ;JARDIM SANTA TEREZA ;RUA CATAGUA, N. 802, Apto 8, BL A ;186.926,67;293.303,74;36.27;Não;Apartamento, 97.24 de área total, 49.46 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1787701731627
 1444421249504 ;SP ;CARAPICUIBA ;GOLF GARDENS ;ALAMEDA TURMALINA, N. SN, LT 16, QD 03 ;375.117,99;588.591,83;36.27;Sim;Terreno, 0.00 de área total, 0.00 de área privativa, 668.73 de área do terreno.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444421249504
 1444416455290 ;SP ;CARAPICUIBA ;JD MARIA HONORIA ;RUA LUIS VAZ DE CAMOES, N. 37, QD A LT 4 ;295.000,00;295.000,00;0.00;Não;Prédio, 130.00 de área total, 54.95 de área privativa, 125.00 de área do terreno,  1 qto(s), 2 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444416455290
 8555525476086 ;SP ;CARAPICUIBA ;VILA SILVANIA ;ESTRADA DO COPIUVA, N. 1140, Apto 154, 15 PV  BL 02 ;190.000,00;190.000,00;0.00;Não;Apartamento, 80.45 de área total, 43.91 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555525476086
 8555502143927 ;SP ;CARAPICUIBA ;CIDADE ARISTON ESTELA AZEVEDO ;RUA ILHA BELA, N. 784, QD 71  LT 16B ;316.356,09;316.356,09;0.00;Não;Casa, 55.00 de área total, 55.00 de área privativa, 128.00 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555502143927
 1444402931206 ;SP ;CARAPICUIBA ;CHACARA DOS JUNQUEIRAS ;RUA URUANA, N. 1390, UNIDADE 02 ;1.310.000,00;1.310.000,00;0.00;Não;Casa, 168.77 de área total, 167.20 de área privativa, 450.56 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), 1 lavabo(s), cozinha, 2 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444402931206
